Street_ID,lat,lon
710-,757715.5117,2966228.121
710-,757770.7862,2966105.127
710-,757901.0862,2965901.709
23-,757991.6762,2965936.992
710-,757971.5873,2965738.909
710-,758069.3995,2965519.106
710-,758121.836,2965400.899
710-,758176.0833,2965282.17
442-,758109.1875,2965178.44
442-,758236.4424,2965216.427
442-,758327.2805,2965316.356
143-,765095.2447,2958410.017
709-,765168.6838,2958283.56
737-,765287.5163,2958351.445
737-,765232.2864,2958152.278
737-,765261.9694,2958259.91
709-,765428.5452,2958213.923
709-,765543.6181,2958181.149
568-,762692.5851,955072.3224
737-,765899.6302,2960576.944
717-,765953.5428,960579.0443
737-,765933.8477,2960701.415
717-,766023.959,960286.2696
717-,766054.2982,2960153.575
750-,766113.5861,2960118.3
737-,765786.675,2960160.969
737-,765763.6508,2960078.704
737-,765851.88,2960263.118
624-,765848.2993,2959948.936
624-,765980.7288,2959968.303
717-,766088.7279,2960007.665
717-,766119.4221,2959889.095
750-,766285.9647,2960044.271
321-,766247.2565,2959904.281
551-,766189.3629,2959776.669
717-,766110.1498,2959767.348
551-,765978.6471,2959740.067
717-,766171.0368,2959514.284
551-,766300.9864,2959728.204
551-,766388.6253,2959690.129
122-,760705.1501,2964572.51
122-,760783.6099,2964479.54
719-,760595.86,2964500.13
719-,760492.77,964462.3098
378-,760430.1402,2964360.28
719-,760402.1799,2964429.54
719-,760297.7799,2964391.52
306-,760120.0315,2964449.64
719-,760193.4113,2964352.706
719-,760082.3341,2964313.483
719-,759991.1912,2964312.854
719-,759880.2682,964319.3219
528-,759854.6433,2964395.159
719-,759728.0953,2964327.568
719-,759596.9689,2964334.888
719-,759476.0994,2964341.435
719-,759122.7248,2964361.308
719-,759244.9437,2964355.274
719-,759341.9117,2964349.313
741-,752276.8861,2967267.791
741-,752310.1636,2967363.834
741-,752304.6961,2967483.436
728-,753290.2762,2970554.814
728-,753377.8006,2970548.393
728-,753457.286,2970540.43
728-,753542.981,2970533.888
728-,753629.3959,2970527.971
728-,753744.5351,2970518.584
728-,753831.7249,2970511.809
728-,753957.9566,2970501.274
728-,754081.2582,2970491.343
728-,754207.022,970481.2824
728-,754281.267,2970475.208
728-,754383.3639,2970466.759
728-,754460.4011,970460.3894
734-,766530.8123,2961519.133
734-,766537.8881,2961416.827
384-,766710.5243,2961400.865
734-,766515.146,2961284.255
734-,766488.5381,961126.3319
384-,766656.758,961082.6952
734-,766421.7709,2960992.334
734-,766394.2801,2960929.087
734-,766351.3563,2960821.778
531-,766232.5984,2960762.198
734-,766310.3364,2960725.801
734-,766270.7003,2960630.785
734-,766267.5976,2960547.766
737-,766160.8383,2961450.381
737-,766144.8892,2961365.521
737-,766101.4592,2961187.24
737-,766029.6404,2960914.005
737-,766015.4275,2960848.264
531-,766091.575,2960820.807
737-,765994.7291,960782.6489
737-,765738.3339,2959985.326
737-,765711.0794,959888.3078
737-,765678.754,2959772.416
324-,765582.3605,2959727.183
551-,765754.497,2959686.426
551-,765875.4009,2959715.376
324-,765688.4033,2959610.329
737-,765633.6908,2959468.891
99-,765530.962,2959074.289
99-,765620.5556,2958973.379
99-,765743.5921,2958963.031
338-,765335.3508,2958788.717
338-,765428.8749,2958695.013
737-,765378.9367,2958682.27
737-,765352.1785,2958585.647
737-,765319.5657,2958468.58
742-,756281.1462,2966309.494
742-,756236.7338,2966399.997
742-,756193.3458,2966487.695
742-,756188.4121,2966580.753
742-,756285.9057,2966623.508
744-,764313.5746,2958958.636
744-,764416.4885,958916.5293
750-,766764.5497,2959828.171
709-,765627.4378,958157.5521
709-,765700.6198,2958136.566
709-,765788.3102,2958097.948
709-,765905.644,2958028.34
560-,766127.3473,2957959.352
471-,754456.5507,2971398.085
471-,754544.6582,971346.4365
471-,754520.3118,2971274.852
167-,754212.586,970953.0941
167-,754131.4241,2970896.619
167-,754034.2353,2970829.509
407-,753953.9595,2970772.396
407-,753953.6085,2970685.851
407-,753955.4126,2970592.219
402-,753744.1089,970637.639
337-,754184.9371,2970566.456
337-,754184.2084,2970650.668
337-,754182.1169,2970727.414
337-,754180.3626,970808.0537
167-,754292.3759,2971008.439
167-,754377.1395,2971067.348
456-,754438.8224,971014.5402
456-,754440.95167768 2,70876.21336
456-,754442.6075,2970776.029
167-,754452.1469,2971154.791
791-,753900.208,2970860.914
167-,754537.9367,2971214.339
471-,754609.9553,2971217.915
471-,754664.6701,2971269.578
461-,754676.6464,2971123.971
461-,754677.9466,2971064.234
461-,754680.192,2970941.326
471-,754738.7815,2971137.653
471-,754755.9842,2971215.479
301-,754776.1734,2971281.873
471-,754841.3899,2971167.668
301-,754833.1619,2971383.027
73-,754888.0837,2971479.376
73-,754968.4992,2971432.859
504-,754973.9644,2971202.489
471-,754947.5871,2971107.162
471-,754818.4476,2971091.583
471-,754904.164,2971043.185
471-,755002.275,2970987.355
471-,755139.3026,2970996.925
471-,755042.8291,2971053.283
592-,755119.6944,2971082.287
592-,755208.1752,2971239.634
592-,755163.6924,2971160.268
664-,755246.8585,2970990.979
664-,755351.4331,971079.8544
471-,755233.3832,2970932.174
664-,755438.9412,2971155.342
787-,755295.2889,2971381.346
787-,755357.312,971324.8014
592-,755252.432,2971318.97
787-,755420.4861,2971252.392
664-,755518.5945,2971243.414
664-,755586.5882,971333.6914
664-,755618.926,2971375.305
786-,755560.3671,2971436.462
786-,755495.3124,2971506.677
786-,755433.2817,2971574.37
498-,755353.0092,971556.3603
498-,755289.1084,2971487.532
498-,755226.1082,971526.2012
498-,755149.7993,2971565.054
498-,755075.2693,2971614.759
498-,754932.8759,2971729.102
498-,755004.5034,2971673.421
498-,754858.2107,2971773.213
786-,755002.2481,2971906.35
786-,755091.0432,2971878.302
786-,755179.99350667 2,71849.10741
786-,755247.1358,2971776.582
786-,755312.3554,2971705.443
786-,755370.9255,2971642.187
73-,754734.4599,2971565.817
461-,754681.8987,2970813.759
461-,754683.7773,2970684.922
461-,754685.4994,2970562.254
728-,754692.6723,2970441.672
456-,754445.0432,2970595.122
791-,753321.1137,2970610.804
791-,753565.1273,2970811.724
402-,753718.7149,2970756.83
587-,753498.3177,2968824.177
587-,753732.8104,968796.6365
587-,753615.5311,2968810.031
587-,753831.7091,2968786.186
587-,753971.8335,2968770.737
587-,754088.7654,2968756.924
587-,754309.58743909 2,68702.74724
587-,754432.0931,2968689.192
162-,754414.9074,2968766.846
162-,754412.5803,2968870.58
162-,754409.602,2968969.901
587-,754562.1614,2968707.369
587-,754689.9607,2968697.462
394-,754697.3524,2968726.563
394-,754694.0447,2968828.683
587-,754849.4463,2968685.141
159-,754976.0284,2968747.417
587-,754993.4125,2968644.141
587-,755033.0289,2968571.097
587-,755137.028,2968663.044
488-,755286.1586,2968734.412
587-,755271.5091,2968622.283
587-,755251.9376,2968653.813
587-,755376.0062,2968614.11
488-,755281.2361,2968863.99
587-,755467.6212,2968637.465
587-,755587.913,2968597.895
154-,755486.2613,2970914.727
154-,755570.2385,2971002.501
154-,755436.5924,2970863.585
471-,755310.8325,970870.6592
471-,755421.9051,2970781.604
154-,755656.7783,2971094.032
154-,755751.222,2971152.59
154-,755824.6208,2971232.356
471-,755187.355,2970870.75
471-,755482.2508,2970722.176
471-,755448.6344,2970648.211
471-,755350.4023,2970741.527
471-,755263.7371,2970809.888
178-,755249.3073,2970767.694
178-,755234.662,2970699.166
178-,755234.6414,2970622.653
751-,755911.4353,2970634.694
751-,755963.2495,2970705.629
751-,756016.1559,2970780.201
751-,756073.6088,2970859.497
627-,756155.6526,2970797.738
751-,756125.8017,2970912.192
471-,755652.55,2970550.389
751-,755850.5916,2970548.29
751-,755798.1484,2970475.517
471-,755739.8956,2970458.075
471-,755680.3941,2970408.214
471-,755745.7801,2970340.867
471-,755804.6448,2970389.994
471-,755883.3907,2970304.86
226-,755429.159,2970424.52
226-,755427.6515,2970535.118
471-,755520.7415,970576.9915
471-,755610.5989,2970483.252
249-,756166.6595,970284.2218
118-,756172.4436,2970640.025
117-,756242.5613,2970272.635
117-,756307.7832,2970349.844
471-,756094.8204,2970050.663
117-,756383.7303,2970513.668
627-,756321.5125,2970661.964
627-,756240.139,2970726.946
123-,755879.0489,2970112.211
471-,755988.8285,2970067.97
445-,756636.9476,2970025.285
445-,756686.6864,2969964.305
445-,756755.2971,2969879.87
282-,756669.2425,2969853.846
282-,756586.0891,2969782.914
743-,756907.6196,2969686.533
743-,756837.273,2969629.567
445-,756993.4295,2969588.794
743-,756760.3617,2969567.573
743-,756664.5263,2969487.921
471-,756619.2623,2969429.348
471-,756667.1014,2969371.995
471-,756612.7187,2969321.73
471-,756744.0038,2969281.043
471-,756684.4111,2969236.128
471-,756821.2481,2969190.012
471-,756759.2305,2969147.207
471-,756887.5806,2969110.086
476-,756942.5503,969355.5212
476-,757009.8189,2969411.891
471-,756543.7631,2969403.675
282-,756517.1742,969724.7698
471-,756195.602,2969817.872
340-,755943.221,2970014.527
471-,756059.9468,2969983.825
471-,756129.632,2969900.289
471-,756250.9172,2969868.489
471-,756176.8055,2969952.968
218-,757228.3749,2969245.997
218-,757089.2197,2969170.511
202-,757340.0453,2969025.189
202-,757238.098,2968944.563
471-,756905.9425,2968971.918
471-,757037.7765,2968930.661
471-,757102.9267,2968853.214
202-,757127.1576,2968858.132
471-,757116.9296,968719.6652
471-,757169.1027,2968774.71
471-,757251.9375,2968676.448
471-,757251.61633192 2,68559.71373
471-,757325.9475,2968587.816
589-,756726.7384,968615.4918
589-,756715.6847,968518.5905
471-,757049.6036,2968800.956
471-,757382.4665,2968521.273
471-,757325.671,2968472.29
145-,757437.9719,2968497.021
471-,757457.6566,2968431.325
145-,757489.2015,2968544.43
145-,757565.308,968615.3314
471-,756963.3531,969020.4421
364-,756812.8915,2968992.489
364-,756721.1896,2968947.143
471-,756829.4223,969062.5356
488-,755220.2703,2969860.337
488-,755217.7162,2969950.426
340-,755359.127,2970036.148
340-,755690.4925,2970009.068
488-,755229.3884,969603.2284
488-,755257.3369,2969631.871
488-,755224.0853,2969735.004
340-,755204.9856,2970025.157
340-,755069.9133,2970059.866
297-,755099.262,2969750.573
159-,754945.14128609 2,69700.30922
219-,755231.5669,2969467.249
219-,755361.3458,2969470.85
488-,755237.537,969346.4362
488-,755239.7772,2969268.43
280-,755127.2781,968962.752
521-,755123.4782,2969065.655
488-,755245.6584,2969079.087
488-,755249.7391,2968976.039
488-,755243.6003,969169.3034
577-,755512.4817,2969479.313
577-,755546.4094,2969346.12
577-,755518.2235,2969275.594
577-,755550.0187,2969245.634
577-,755553.5475,2969145.317
577-,755556.2319,2969075.265
577-,755558.4478,2968995.439
587-,755700.7579,2968619.014
219-,755435.8549,969473.9088
123-,755886.4891,2969753.056
577-,755510.9167,2969555.798
577-,755506.4423,2969653.693
123-,755881.6427,2970011.447
340-,755835.421,2969974.692
178-,755235.7952,2970547.88
340-,754772.6318,2970083.624
394-,754691.9889,969782.7136
394-,754688.9098,2969879.111
394-,754685.6392,2969969.605
394-,754683.6018,970043.8741
340-,754647.3368,2970070.279
162-,754374.2271,2970007.703
162-,754378.4702,2969917.695
162-,754381.6693,2969817.83
162-,754384.647,2969718.54
162-,754387.4354,2969614.956
219-,754706.837,2969449.1
394-,754677.9824,2969323.333
394-,754681.5539,2969202.866
394-,754687.2488,969077.2695
394-,754690.2448,2968952.511
340-,754363.2553,970093.3865
502-,754537.8862,2969765.039
394-,754694.9167,2969686.02
364-,756541.1814,2968800.623
364-,756618.2511,2968863.488
589-,756641.8807,2968718.468
364-,756458.5743,2968684.557
587-,756606.615,2968353.848
589-,756693.9885,2968451.051
587-,756756.5323,2968342.768
589-,756672.7641,2968388.734
587-,756479.26649867 2,68434.31109
410-,756392.9048,2968818.871
369-,756322.7071,2968719.215
587-,756223.6824,2968518.993
587-,756332.8783,2968444.386
619-,755585.9369,2968481.628
583-,756282.3082,968967.0384
583-,756364.3839,969034.8247
619-,755591.4294,2968365.388
619-,755594.4254,2968286.6
619-,755599.3942,2968179.334
619-,755603.39,2968077.06
619-,755606.8457,2967982.145
770-,755685.4269,2968020.318
782-,755869.5896,2967802.731
481-,755964.8568,2967783.573
782-,755873.74441576 2,67699.89261
541-,755808.8262,967687.2991
541-,755987.902,2967646.468
541-,756092.6196,2967620.634
541-,756196.2549,2967595.529
541-,756316.4325,967566.7413
688-,756086.4162,2967853.967
688-,756199.5758,2967829.92
752-,756326.315,2967907.697
752-,756328.7133,2967995.625
541-,755711.6046,2967709.146
619-,755613.073,2967856.752
10-,750687.2692,2970168.212
10-,750834.2581,2970167.873
10-,751126.43862167 2,70178.23707
10-,750975.0557,2970167.025
10-,751292.7231,2970184.701
10-,751443.5548,970185.2692
10-,751602.8491,2970185.117
10-,751638.1151,970316.6695
10-,751673.7699,2970447.707
379-,756896.5472,2966874.575
630-,756507.3836,966729.6619
379-,757122.7872,2966796.273
379-,757046.145,2966812.936
492-,757462.1973,2966494.764
693-,757295.2222,2966420.482
492-,757525.8359,966409.8342
729-,757074.2243,2966287.975
729-,757097.2754,2966237.32
693-,757340.9511,2966320.384
39-,757351.2667,2966077.389
39-,757392.0665,2965983.215
39-,757442.4834,2965870.755
39-,757497.9662,2965745.386
57-,757236.2715,965918.492
57-,757149.0808,2965879.267
57-,756971.1864,2965807.661
749-,757385.3198,2965706.888
57-,756871.8051,2965734.827
684-,756621.216,2965599.631
684-,756660.2671,2965531.549
779-,756806.9725,2965639.82
386-,756928.5894,2965558.459
170-,751755.8215,2967077.787
170-,751608.4537,2967070.537
170-,751890.7872,2966980.441
170-,751999.6147,2966992.795
170-,752170.6882,2966884.748
764-,752771.229,2966661.686
503-,753171.9683,2966526.512
71-,753529.2691,2966069.663
170-,753484.8886,2966044.405
170-,753617.0714,965923.9109
260-,753765.3487,965973.7888
260-,753838.173,2966097.686
260-,753892.5092,2966192.055
503-,753246.8392,2966728.282
503-,753288.5396,2966818.116
503-,753209.8364,2966634.456
503-,753361.1241,966922.5651
503-,753418.2165,967000.2336
503-,753486.4191,2967087.193
503-,753747.9107,2967403.816
503-,753674.7764,2967339.684
503-,753618.2184,967252.1757
503-,753552.2474,967170.2726
503-,753780.244,2967508.326
503-,753657.5595,2967473.928
51-,753733.149,2966437.108
51-,753855.6559,2966463.648
195-,754161.4624,2966081.012
261-,754193.0657,2966136.253
170-,753869.8652,2965774.39
170-,754015.9269,2965730.458
195-,753990.6416,2965793.301
195-,754023.8518,2965849.117
170-,753777.1941,2965871.861
293-,754561.6109,2966070.037
293-,754694.1985,2966125.197
349-,754897.871,2965856.306
393-,755114.5747,2965765.804
393-,755166.7809,2965795.909
293-,755340.8747,2965875.032
293-,755430.1813,2965818.739
697-,755474.4106,2965690.544
174-,754977.8656,2965417.475
697-,755213.7192,2965371.195
174-,755109.6226,2965375.296
697-,755300.8072,2965476.603
255-,755308.6967,2965548.847
697-,755391.7828,2965589.197
697-,755527.8078,2965755.314
255-,755065.5275,2965645.126
255-,755198.4387,2965592.371
170-,754898.4432,965165.4062
697-,755062.7231,2965187.258
697-,755147.0385,2965291.885
697-,755000.4348,2965051.016
215-,755529.025,2965216.042
215-,755596.2355,2965326.054
215-,755497.087,2965120.134
293-,755659.8836,965624.5841
293-,755579.5501,965703.2828
697-,755636.2288,2965829.563
697-,755707.2917,2965866.857
215-,755705.2927,2965501.416
652-,755763.4599,2965676.805
293-,755752.3221,2965535.848
215-,755649.65,2965412.207
632-,755969.9073,2965787.036
632-,755999.462,2965731.412
652-,756089.4497,2965843.947
147-,756434.5284,2966004.053
147-,756516.2261,966051.7532
506-,756381.9074,2965941.516
506-,756440.1143,2965874.738
506-,756493.0263,2965814.14
259-,756329.3662,2965741.557
736-,756467.7856,2965591.182
684-,756567.9333,2965697.921
736-,756387.4196,2965537.548
736-,756256.3421,2965447.956
259-,756234.2411,2965691.957
259-,756138.5454,2965643.489
652-,755870.5653,2965730.968
259-,755960.1005,2965554.322
632-,756114.1659,2965503.875
259-,755888.6578,2965516.597
632-,756062.2057,2965606.805
652-,756191.3839,2965895.018
632-,756151.5378,2965377.266
632-,756208.2392,2965277.36
293-,756068.9159,2965266.144
293-,755916.0285,2965328.342
386-,756482.295,2965281.104
386-,756568.2391,2965343.111
386-,756672.459,965403.6095
386-,756756.4838,965454.8512
684-,756577.0271,2965791.445
293-,756229.4435,2965148.465
386-,756336.149,2965176.674
386-,756406.7972,965200.2047
293-,756372.0072,965074.4842
293-,756466.2383,2965023.846
386-,756163.6287,2964973.409
366-,756102.264,2964796.432
366-,756160.4528,2964745.682
366-,756226.5295,2964689.802
455-,756434.4575,2964638.702
455-,756513.5709,2964730.288
455-,756592.4625,2964822.879
293-,756637.8958,964898.6876
293-,756560.8769,2964963.5
768-,756641.4716,2965053.211
768-,756751.0468,2965132.59
608-,756801.8623,2964880.34
608-,756883.9071,2964936.392
608-,756982.2389,964995.6644
608-,757073.6921,965043.2381
608-,757193.5236,2965105.667
608-,757248.0914,965134.1084
575-,757415.7814,2965031.649
442-,757402.4313,2964683.845
442-,757289.4617,2964657.664
293-,756940.282,2964533.203
293-,756877.9488,2964614.927
293-,756809.2058,2964707.456
293-,756742.1771,2964797.62
813-,756722.7214,2964634.938
293-,757065.1951,2964369.127
293-,757013.8087,964446.1399
442-,757078.1177,2964522.933
38-,757862.974,2964949.714
442-,757819.4682,2964951.479
442-,758032.2063,2965086.96
38-,757924.7157,2964852.399
698-,757901.0671,2964347.083
293-,757232.8434,2964109.789
361-,757650.2609,965617.9644
361-,757795.3252,2965682.868
39-,757535.3313,2965662.658
39-,757587.0172,2965547.823
39-,757622.0054,965468.7855
49-,757567.3969,2965270.151
39-,757718.7184,2965253.196
768-,757029.2759,965301.9184
768-,756865.2933,2965199.582
261-,754051.3006,2966281.989
764-,752942.1089,2966748.01
764-,752839.4509,2966690.308
650-,753548.7638,2964874.1
650-,753610.1653,2964643.95
650-,753589.5374,2964722.243
650-,753569.0121,2964796.655
149-,753956.0635,2964480.551
149-,753970.6934,2964571.541
149-,753985.6672,2964663.177
650-,753650.5806,2964491.972
454-,753551.3472,964335.9741
650-,753712.7619,2964261.692
386-,753521.8722,2964098.663
386-,753677.3791,2964082.091
650-,753682.1569,2964375.127
318-,753903.9623,2964079.356
386-,753911.4718,2964137.403
149-,753942.0508,2964352.544
318-,753900.6854,2964010.12
454-,753454.057,964310.2964
752-,756338.9843,2968399.22
752-,756335.6913,2968285.041
752-,756329.8662,2968070.247
587-,756072.9901,2968530.07
341-,756786.4499,2968149.203
341-,756783.2885,2968013.665
587-,756903.4271,2968267.153
341-,756788.3151,2968228.442
341-,756780.153,2967887.93
341-,756776.0418,2967760.837
341-,756772.4785,2967634.719
246-,757067.88146317 2,67705.75907
541-,756963.4732,967508.7805
164-,757406.5734,2967579.563
540-,756966.8958,2967389.586
471-,757628.0116,2968111.954
471-,757666.0102,2968181.424
471-,757687.4006,2968039.44
164-,757655.7989,967925.4716
471-,757767.1094,2967961.582
471-,757817.43573834 2,68016.26567
471-,757854.9944,2967885.223
523-,758273.3459,2968313.823
523-,758361.7355,2968220.529
523-,758414.7272,2968163.393
666-,758432.3364,2968313.696
666-,758538.6574,2968410.089
485-,758636.4551,2968288.042
666-,758651.376,2968484.284
587-,757367.8805,2968330.392
471-,757404.6912,2968378.251
341-,756923.92538625 2,68501.31719
341-,756817.0414,2968412.703
587-,757060.2286,2968308.179
587-,757208.3074,2968282.1
611-,757837.8442,2968060.968
471-,757978.4702,2967888.165
471-,757955.8967,2967813.06
471-,758072.6836,967741.6517
471-,758112.7665,2967805.02
471-,758178.1876,2967766.105
471-,758150.0958,2967695.413
183-,758158.0177,2967662.306
471-,758235.5182,2967644.034
319-,758195.1423,2967934.207
76-,758296.9095,2967767.869
183-,758142.1913,967581.5454
471-,758311.6523,2967597.561
471-,758360.393,2967655.978
471-,758417.7892,2967530.847
183-,758086.3328,2967493.146
76-,758347.7995,967819.1594
76-,758412.1134,2967881.421
408-,757713.9363,2967245.083
183-,757919.6127,2967228.494
471-,758458.7081,967595.0277
471-,758532.5501,2967548.311
54-,758620.3836,2967523.697
54-,758933.7649,2967801.045
523-,758801.942,2967793.75
523-,758858.3936,2967686.789
523-,758898.0481,2967639.298
523-,758971.0378,2967549.83
8-,758858.3533,2967490.926
8-,758773.5428,967419.2941
471-,758634.0401,2967445.761
471-,758705.036,2967366.368
54-,758975.542,2967903.097
523-,758754.6855,2967842.948
523-,758676.4111,2967927.596
76-,758489.0246,2967961.631
471-,758576.9355,2967395.974
471-,758493.4232,2967472.322
319-,758292.6018,2968033.465
485-,758554.9769,2968212.607
523-,758549.7092,2968018.009
523-,758469.693,2968104.753
486-,757645.2934,2968336.71
486-,757718.0951,2968425.029
476-,757082.5832,2969470.9
578-,755388.0042,2969647.033
183-,757860.038,2967133.514
579-,758129.3236,2967112.543
579-,758174.8897,2967184.263
579-,758216.0609,2967248.344
556-,758410.7413,2967286.733
558-,758489.2986,2967211.024
558-,758399.1206,2967107.596
558-,758491.8927,2967017.429
557-,758601.1205,2967142.953
558-,758576.7662,2967303.72
471-,758653.8711,2967311.427
558-,758696.826,2967010.692
558-,758772.4155,2967038.414
558-,758556.4001,2966959.587
585-,758082.1137,2966832.187
585-,758211.1702,2966801.565
114-,758155.1007,2966736.069
114-,758061.2249,2966699.683
114-,757876.1551,2966628.724
114-,757961.2717,966662.1598
585-,758331.3776,2966774.213
585-,758441.8899,2966740.524
471-,758968.6457,2966602.537
684-,758706.4697,2966646.756
471-,758896.8,2966890.725
471-,758993.7572,2966482.109
471-,759069.1314,2966500.747
471-,759024.7332,2966695.667
471-,758998.6374,2966810.341
641-,759296.9964,2966702.835
615-,759135.7661,2967613.123
702-,758117.5864,2966277.599
421-,758313.7146,2965731.395
4-,758377.1938,965570.9051
4-,758414.7518,2965485.291
383-,758622.299,2965569.695
383-,758602.7819,2965631.07
23-,758867.9625,2966088.841
471-,759003.0042,2966147.737
471-,759011.8638,2966251.819
493-,758942.9902,2966416.558
471-,759088.3164,2966377.107
471-,759010.6017,2966366.735
23-,758736.6606,2966068.163
23-,758496.5787,2966029.836
758-,759100.6835,2965866.597
471-,759061.4644,2965898.204
471-,758993.3612,2966018.967
471-,759079.3633,2966140.837
471-,759088.9283,2966259.314
471-,758975.2546,2965782.701
292-,759226.2508,2966029.822
758-,759170.8559,2965833.833
758-,759315.4816,2965849.663
758-,759349.7867,2965789.747
270-,759267.0388,2965684.752
758-,759342.1581,2965686.14
270-,759405.7298,965674.2267
291-,759517.0764,2965800.836
291-,759531.0616,2965990.346
270-,759609.7852,2965658.201
270-,759763.8078,965646.1251
291-,759486.96,2965432.083
291-,759494.8855,965532.3176
245-,759243.2177,2965456.603
291-,759462.5158,2965213.27
442-,758911.8755,2965464.528
471-,759015.5275,2965299.955
471-,758939.36000368 2,65305.67923
442-,758821.3386,2965477.778
471-,759034.202,965539.1197
245-,759123.8009,2965465.955
471-,758965.9249,2965663.72
270-,759136.795,2965664.668
471-,758957.0959,2965543.563
471-,759052.6823,2965778.098
383-,758649.6788,2965495.088
471-,758984.0272,2965903.099
609-,759276.1402,966188.7473
609-,759414.989,2966204.949
609-,759507.997,2966170.55
291-,759540.1659,2966094.92
291-,759523.1246,2965888.576
528-,759841.6486,965817.0532
528-,759888.2108,2965697.659
270-,759952.3468,965627.0605
528-,759856.4828,2965555.641
270-,759825.2982,2965640.945
291-,759507.8789,2965671.387
528-,759898.6291,2965427.616
442-,758458.4407,2965334.918
4-,758442.0178,965424.9661
385-,758539.784,2965333.403
442-,758706.1364,2965408.403
385-,758567.3735,2965290.088
385-,758617.2983,2965210.389
442-,758578.153,2965409.898
471-,758947.8639,2965422.269
471-,759024.3628,2965416.16
296-,759197.4792,2965078.822
296-,759318.8806,2965074.028
296-,759426.6812,2965067.638
471-,758930.2413,2965188.511
471-,759006.5367,2965183.665
296-,759096.2199,2965084.693
471-,758996.8494,2965053.108
471-,758920.1632,2965059.848
385-,758671.2431,2965125.15
86-,758351.5285,2965166.451
309-,758142.7701,2965003.902
309-,758086.7862,2965089.52
468-,758562.0287,2964823.623
86-,758620.6126,2964794.337
309-,758226.8096,964867.3264
309-,758294.0404,2964769.72
86-,758513.017,2964911.93
86-,758459.8095,2964996.358
86-,758403.2223,2965083.693
746-,758439.0615,2964615.831
468-,758321.1923,2964661.722
86-,758681.9245,2964697.759
86-,758721.1967,2964632.996
381-,758560.2732,964472.4817
381-,758663.0741,2964507.083
38-,758276.2002,964295.3341
381-,758474.2028,2964423.881
746-,758506.1919,2964509.922
468-,758385.6623,2964699.509
468-,758215.1111,2964592.609
86-,758780.3849,2964541.787
629-,758828.2759,2964400.631
629-,758721.6272,964337.7747
612-,758618.2839,964151.9935
629-,758492.207,2964270.207
629-,758315.7313,2964244.281
629-,758346.0029,964223.0206
629-,758253.5989,2964178.538
629-,758143.9794,2964121.661
471-,758978.4019,2964807.814
471-,758901.7715,2964816.225
471-,758893.3335,2964705.235
471-,758884.4339,2964584.162
471-,758864.9517,2964328.386
471-,758856.1335,2964215.66
471-,758874.2427,2964452.42
471-,758941.1704,2964315.622
471-,758933.3019,2964209.178
471-,758969.771,964700.1375
471-,758986.6325,2964914.571
471-,758830.1647,2963871.202
471-,758906.4277,2963862.561
422-,758383.6593,2963783.914
629-,757918.3063,2964002.743
629-,757804.5414,2963941.798
629-,758025.5981,2964059.177
698-,758048.1807,2963975.454
698-,758068.14,963883.7188
698-,758117.7366,2963794.919
698-,758051.8608,963763.9133
698-,757965.5828,963731.0213
698-,757871.3697,2963696.183
698-,757760.882,2963655.062
142-,757986.0289,2963479.943
142-,758096.4257,2963527.246
142-,758235.7741,963586.0613
142-,758399.2935,2963659.577
142-,758343.4347,2963613.552
142-,758507.4537,2963648.195
142-,758609.1333,2963671.378
142-,757757.5572,2963396.678
471-,758779.8649,2963549.48
471-,758788.0821,2963320.634
471-,758758.69697918 2,63451.85616
471-,758873.8322,2963428.352
471-,758882.1045,2963538.902
471-,758864.056,2963311.05
471-,758778.8331,2963203.142
471-,758714.1351,2963249.518
471-,758772.5034,2963112.711
471-,758856.704,2963197.107
471-,758848.998,2963101.873
528-,759814.3897,962983.3194
528-,759740.3322,2963245.116
528-,759880.4795,2962882.395
528-,759884.5514,962732.6883
528-,759760.965,2963643.999
528-,759769.9935,963770.8467
269-,758324.6559,2963223.679
269-,758554.22,2963291.129
269-,758563.5382,2963102.575
269-,758560.5343,2963219.057
269-,758445.943,2963271.813
471-,758719.4152,2963134.762
269-,758565.2243,2963007.33
471-,758840.2135,2962976.755
471-,758760.7213,2962958.748
714-,758706.8063,2962912.732
714-,758615.0027,2962928.156
714-,758493.708,2962934.489
714-,758387.4402,2962842.311
471-,758774.8482,2962844.568
269-,758076.1537,2963127.578
269-,758191.2962,2963171.383
269-,757997.2211,2963127.506
170-,758147.295,2962929.703
170-,758020.4658,2963019.341
170-,758260.8072,2962852.031
714-,758207.6105,2962764.966
293-,758117.1651,2962716.799
293-,758094.5658,2962655.309
293-,758173.8412,2962675.643
471-,758812.082,962731.3346
471-,758844.9019,2962621.354
471-,758940.6451,2962565.219
471-,758739.6396,2963362.943
293-,757598.3158,2963589.507
698-,757678.2641,2963624.115
293-,757537.0013,2963694.428
293-,757660.1214,2963480.96
170-,757580.4943,963326.0943
293-,757705.6817,2963400.669
170-,756594.5264,2964046.397
535-,756388.0016,963597.2532
188-,756868.9544,2963466.272
182-,756812.0431,2963305.734
182-,756919.8385,2963355.543
182-,756972.0083,2963378.372
63-,757058.8808,2963330.48
170-,757067.9484,2963700.199
522-,756013.6533,2965113.879
736-,755930.5724,965027.706
522-,755859.3865,2965136.552
524-,755832.2225,2965186.287
678-,755690.958,964968.9758
678-,755776.2869,2964913.897
678-,755955.9188,2964806.742
678-,755893.6689,2964845.096
366-,756370.2798,2964566.276
170-,756124.3893,2964407.12
